Location,Year,Value,rural pop,urban pop,electric_rural,Value_class
CAN,2000,586662.0,20.522,79.47800000000001,120394.77564,High
CAN,2001,570523.0,20.19,79.81,115188.5937,High
CAN,2002,582106.0,20.112,79.888,117073.15872,High
CAN,2003,570542.0,20.033,79.967,114296.67886,High
CAN,2004,580517.0,19.955,80.045,115842.16735,High
CAN,2005,602034.0,19.878,80.122,119672.31852,High
CAN,2006,588328.0,19.787,80.213,116412.46136,High
CAN,2007,606942.0,19.604,80.396,118984.90968,High
CAN,2008,610315.0,19.422,80.578,118535.3793,High
CAN,2009,588315.0,19.242,80.758,113203.5723,High
CAN,2010,577769.0,19.063,80.937,110140.10447,High
CAN,2011,610963.0,18.904,81.096,115496.44552,High
CAN,2012,614187.0,18.863,81.137,115854.09381,High
CAN,2013,641311.0,18.822,81.178,120707.55642,High
CAN,2014,636960.0,18.782,81.218,119633.8272,High
CAN,2015,105209.8117405583,18.741,81.259,19717.37081829803,Medium
CZE,1960,180212.25889755905,40.452,59.548,72899.46296924059,Medium
CZE,1961,180212.25889755905,39.937,60.063,71971.36983591816,Medium
CZE,1962,180212.25889755905,39.445,60.555,71084.72552214217,Medium
CZE,1963,180212.25889755905,38.956,61.044,70203.4875761331,Medium
CZE,1964,180212.25889755905,38.468,61.532,69324.05175271301,Medium
CZE,1965,180212.25889755905,37.984,62.016,68451.82441964884,Medium
CZE,1966,180212.25889755905,37.502,62.498,67583.2013317626,Medium
CZE,1967,180212.25889755905,37.022,62.978,66718.1824890543,Medium
CZE,1968,180212.25889755905,36.544,63.456,65856.76789152398,Medium
CZE,1969,180212.25889755905,36.07,63.93,65002.56178434955,Medium
CZE,1970,180212.25889755905,35.598,64.402,64151.95992235306,Medium
CZE,1971,180212.25889755905,34.705,65.295,62542.66445039786,Medium
CZE,1972,180212.25889755905,33.516,66.48400000000001,60399.94069210588,Medium
CZE,1973,180212.25889755905,32.351,67.649,58300.46787594932,Medium
CZE,1974,180212.25889755905,31.206,68.794,56237.03751157228,Medium
CZE,1975,180212.25889755905,30.083,69.917,54213.253844152685,Medium
CZE,1976,180212.25889755905,28.982,71.018,52229.11687369056,Medium
CZE,1977,180212.25889755905,27.908,72.092,50293.63721313078,Medium
CZE,1978,180212.25889755905,26.858,73.142,48401.4084947064,Medium
CZE,1979,180212.25889755905,25.833,74.167,46554.23284100643,Medium
CZE,1980,180212.25889755905,24.833,75.167,44752.110252030834,Medium
CZE,1981,180212.25889755905,24.519,75.481,44186.2437590925,Medium
CZE,1982,180212.25889755905,24.548,75.452,44238.50531417279,Medium
CZE,1983,180212.25889755905,24.577,75.423,44290.76686925309,Medium
CZE,1984,180212.25889755905,24.606,75.394,44343.02842433339,Medium
CZE,1985,180212.25889755905,24.635,75.365,44395.28997941368,Medium
CZE,1986,180212.25889755905,24.664,75.336,44447.55153449397,Medium
CZE,1987,180212.25889755905,24.693,75.307,44499.81308957426,Medium
CZE,1988,180212.25889755905,24.722,75.27799999999999,44552.07464465455,Medium
CZE,1989,180212.25889755905,24.751,75.249,44604.33619973484,Medium
CZE,1990,11767.0,24.78,75.22,2915.8626000000004,Low
CZE,1991,11378.0,24.842,75.158,2826.52276,Low
CZE,1992,11488.0,24.97,75.03,2868.5536,Low
CZE,1993,11842.0,25.099,74.901,2972.22358,Low
CZE,1994,12149.0,25.228,74.77199999999999,3064.94972,Low
CZE,1995,11434.0,25.357,74.643,2899.3193800000004,Low
CZE,1996,12049.0,25.487,74.513,3070.92863,Low
CZE,1997,11720.0,25.618,74.382,3002.4295999999995,Low
CZE,1998,12352.0,25.749,74.251,3180.51648,Low
CZE,1999,12525.0,25.88,74.12,3241.47,Low
CZE,2000,12709.0,26.012,73.988,3305.86508,Low
CZE,2001,13778.0,26.123,73.877,3599.2269400000005,Low
CZE,2002,17583.0,26.191,73.809,4605.16353,Low
CZE,2003,24365.0,26.26,73.74,6398.249,Low
CZE,2004,24816.0,26.329,73.67099999999999,6533.80464,Low
CZE,2005,23255.0,26.398,73.602,6138.8549,Low
CZE,2006,24499.0,26.467,73.533,6484.15033,Low
CZE,2007,24624.0,26.537,73.463,6534.47088,Low
CZE,2008,25015.0,26.606,73.394,6655.490900000001,Low
CZE,2009,25665.0,26.676,73.324,6846.3954,Low
CZE,2010,26440.0,26.745,73.255,7071.378000000001,Low
CZE,2011,26708.0,26.815,73.185,7161.7502,Low
CZE,2012,28603.0,26.803,73.197,7666.46209,Low
CZE,2013,29004.0,26.71,73.28999999999999,7746.9684,Low
CZE,2014,28636.0,26.616,73.384,7621.75776,Low
CZE,2015,105209.8117405583,26.523,73.477,27904.79836794828,Medium
CZE,1960,180212.25889755905,40.452,59.548,72899.46296924059,Medium
CZE,1961,180212.25889755905,39.937,60.063,71971.36983591816,Medium
CZE,1962,180212.25889755905,39.445,60.555,71084.72552214217,Medium
CZE,1963,180212.25889755905,38.956,61.044,70203.4875761331,Medium
CZE,1964,180212.25889755905,38.468,61.532,69324.05175271301,Medium
CZE,1965,180212.25889755905,37.984,62.016,68451.82441964884,Medium
CZE,1966,180212.25889755905,37.502,62.498,67583.2013317626,Medium
CZE,1967,180212.25889755905,37.022,62.978,66718.1824890543,Medium
CZE,1968,180212.25889755905,36.544,63.456,65856.76789152398,Medium
CZE,1969,180212.25889755905,36.07,63.93,65002.56178434955,Medium
CZE,1970,180212.25889755905,35.598,64.402,64151.95992235306,Medium
CZE,1971,180212.25889755905,34.705,65.295,62542.66445039786,Medium
CZE,1972,180212.25889755905,33.516,66.48400000000001,60399.94069210588,Medium
CZE,1973,180212.25889755905,32.351,67.649,58300.46787594932,Medium
CZE,1974,180212.25889755905,31.206,68.794,56237.03751157228,Medium
CZE,1975,180212.25889755905,30.083,69.917,54213.253844152685,Medium
CZE,1976,180212.25889755905,28.982,71.018,52229.11687369056,Medium
CZE,1977,180212.25889755905,27.908,72.092,50293.63721313078,Medium
CZE,1978,180212.25889755905,26.858,73.142,48401.4084947064,Medium
CZE,1979,180212.25889755905,25.833,74.167,46554.23284100643,Medium
CZE,1980,180212.25889755905,24.833,75.167,44752.110252030834,Medium
CZE,1981,180212.25889755905,24.519,75.481,44186.2437590925,Medium
CZE,1982,180212.25889755905,24.548,75.452,44238.50531417279,Medium
CZE,1983,180212.25889755905,24.577,75.423,44290.76686925309,Medium
CZE,1984,180212.25889755905,24.606,75.394,44343.02842433339,Medium
CZE,1985,180212.25889755905,24.635,75.365,44395.28997941368,Medium
CZE,1986,180212.25889755905,24.664,75.336,44447.55153449397,Medium
CZE,1987,180212.25889755905,24.693,75.307,44499.81308957426,Medium
CZE,1988,180212.25889755905,24.722,75.27799999999999,44552.07464465455,Medium
CZE,1989,180212.25889755905,24.751,75.249,44604.33619973484,Medium
CZE,1990,58125.0,24.78,75.22,14403.375000000002,Medium
CZE,1991,56377.0,24.842,75.158,14005.174339999998,Medium
CZE,1992,55370.0,24.97,75.03,13825.889,Medium
CZE,1993,54984.0,25.099,74.901,13800.43416,Medium
CZE,1994,54853.0,25.228,74.77199999999999,13838.31484,Medium
CZE,1995,56880.0,25.357,74.643,14423.0616,Medium
CZE,1996,59899.0,25.487,74.513,15266.45813,Medium
CZE,1997,59956.0,25.618,74.382,15359.528079999998,Medium
CZE,1998,60264.0,25.749,74.251,15517.37736,Medium
CZE,1999,60092.0,25.88,74.12,15551.8096,Medium
CZE,2000,68014.0,26.012,73.988,17691.80168,Medium
CZE,2001,68780.0,26.123,73.877,17967.399400000002,Medium
CZE,2002,70393.0,26.191,73.809,18436.63063,Medium
CZE,2003,76659.0,26.26,73.74,20130.6534,Medium
CZE,2004,77919.0,26.329,73.67099999999999,20515.293510000003,Medium
CZE,2005,76192.0,26.398,73.602,20113.16416,Medium
CZE,2006,77884.0,26.467,73.533,20613.55828,Medium
CZE,2007,81412.0,26.537,73.463,21604.30244,Medium
CZE,2008,77085.0,26.606,73.394,20509.2351,Medium
CZE,2009,75990.0,26.676,73.324,20271.0924,Medium
CZE,2010,79464.0,26.745,73.255,21252.6468,Medium
CZE,2011,81028.0,26.815,73.185,21727.6582,Medium
CZE,2012,81088.0,26.803,73.197,21734.01664,Medium
CZE,2013,80858.0,26.71,73.28999999999999,21597.1718,Medium
CZE,2014,79906.0,26.616,73.384,21267.78096,Medium
CZE,2015,105209.8117405583,26.523,73.477,27904.79836794828,Medium
DNK,1960,180212.25889755905,26.313,73.687,47419.25168371471,Medium
DNK,1961,180212.25889755905,25.583,74.417,46103.70219376253,Medium
DNK,1962,180212.25889755905,24.907,75.093,44885.46732361504,Medium
DNK,1963,180212.25889755905,24.243,75.757,43688.85792453524,Medium
DNK,1964,180212.25889755905,23.591,76.40899999999999,42513.87399652316,Medium
DNK,1965,180212.25889755905,22.952,77.048,41362.31766216776,Medium
DNK,1966,180212.25889755905,22.381,77.619,40333.305663862695,Medium
DNK,1967,180212.25889755905,21.837,78.163,39352.95097545997,Medium
DNK,1968,180212.25889755905,21.302,78.69800000000001,38388.81539035802,Medium
DNK,1969,180212.25889755905,20.778,79.22200000000001,37444.50315373482,Medium
DNK,1970,180212.25889755905,20.263,79.737,36516.41002041239,Medium
DNK,1971,180212.25889755905,19.761,80.239,35611.74448074664,Medium
DNK,1972,180212.25889755905,19.269,80.731,34725.100166970646,Medium
DNK,1973,180212.25889755905,18.789,81.211,33860.08132426237,Medium
DNK,1974,180212.25889755905,18.317,81.68299999999999,33009.47946226589,Medium
DNK,1975,180212.25889755905,17.854,82.146,32175.096703570194,Medium
DNK,1976,180212.25889755905,17.4,82.6,31356.933048175277,Medium
DNK,1977,180212.25889755905,17.114,82.886,30841.52598772826,Medium
DNK,1978,180212.25889755905,16.831,83.169,30331.525295048163,Medium
DNK,1979,180212.25889755905,16.552,83.44800000000001,29828.73309272397,Medium
DNK,1980,180212.25889755905,16.277,83.723,29333.149380755687,Medium
DNK,1981,180212.25889755905,16.085,83.91499999999999,28987.141843672376,Medium
DNK,1982,180212.25889755905,15.975,84.025,28788.90835888506,Medium
DNK,1983,180212.25889755905,15.866,84.134,28592.47699668672,Medium
DNK,1984,180212.25889755905,15.757,84.243,28396.04563448838,Medium
DNK,1985,180212.25889755905,15.649,84.351,28201.41639487901,Medium
DNK,1986,180212.25889755905,15.542,84.458,28008.589277858628,Medium
DNK,1987,180212.25889755905,15.435,84.565,27815.762160838243,Medium
DNK,1988,180212.25889755905,15.329,84.67099999999999,27624.737166406827,Medium
DNK,1989,180212.25889755905,15.223,84.777,27433.71217197541,Medium
DNK,1990,180212.25889755905,15.157,84.843,27314.772081103027,Medium
DNK,1991,180212.25889755905,15.129,84.871,27264.31264861171,Medium
DNK,1992,180212.25889755905,15.102,84.898,27215.65533870937,Medium
DNK,1993,180212.25889755905,15.075,84.925,27166.998028807026,Medium
DNK,1994,180212.25889755905,15.048,84.952,27118.340718904685,Medium
DNK,1995,180212.25889755905,15.021,84.979,27069.683409002348,Medium
DNK,1996,180212.25889755905,14.994,85.006,27021.026099100003,Medium
DNK,1997,180212.25889755905,14.967,85.033,26972.368789197662,Medium
DNK,1998,180212.25889755905,14.94,85.06,26923.71147929532,Medium
DNK,1999,180212.25889755905,14.914,85.086,26876.85629198196,Medium
DNK,2000,180212.25889755905,14.9,85.1,26851.626575736296,Medium
DNK,2001,180212.25889755905,14.85,85.15,26761.52044628752,Medium
DNK,2002,180212.25889755905,14.75,85.25,26581.30818738996,Medium
DNK,2003,180212.25889755905,14.64,85.36,26383.074702602644,Medium
DNK,2004,180212.25889755905,14.434,85.566,26011.837449273677,Medium
DNK,2005,180212.25889755905,14.144,85.856,25489.221898470754,Medium
DNK,2006,180212.25889755905,13.902,86.098,25053.10823193866,Medium
DNK,2007,180212.25889755905,13.707,86.293,24701.69432708842,Medium
DNK,2008,180212.25889755905,13.513,86.487,24352.082544827157,Medium
DNK,2009,180212.25889755905,13.346,86.654,24051.12807246823,Medium
DNK,2010,180212.25889755905,13.205,86.795,23797.028787422674,Medium
DNK,2011,180212.25889755905,13.043,86.957,23505.084928008622,Medium
DNK,2012,180212.25889755905,12.858,87.142,23171.69224904814,Medium
DNK,2013,180212.25889755905,12.708,87.292,22901.3738607018,Medium
DNK,2014,180212.25889755905,12.59,87.41,22688.723395202687,Medium
DNK,2015,105209.8117405583,12.474,87.526,13123.871916517242,Medium
DNK,1960,180212.25889755905,26.313,73.687,47419.25168371471,Medium
DNK,1961,180212.25889755905,25.583,74.417,46103.70219376253,Medium
DNK,1962,180212.25889755905,24.907,75.093,44885.46732361504,Medium
DNK,1963,180212.25889755905,24.243,75.757,43688.85792453524,Medium
DNK,1964,180212.25889755905,23.591,76.40899999999999,42513.87399652316,Medium
DNK,1965,180212.25889755905,22.952,77.048,41362.31766216776,Medium
DNK,1966,180212.25889755905,22.381,77.619,40333.305663862695,Medium
DNK,1967,180212.25889755905,21.837,78.163,39352.95097545997,Medium
DNK,1968,180212.25889755905,21.302,78.69800000000001,38388.81539035802,Medium
DNK,1969,180212.25889755905,20.778,79.22200000000001,37444.50315373482,Medium
DNK,1970,180212.25889755905,20.263,79.737,36516.41002041239,Medium
DNK,1971,180212.25889755905,19.761,80.239,35611.74448074664,Medium
DNK,1972,180212.25889755905,19.269,80.731,34725.100166970646,Medium
DNK,1973,180212.25889755905,18.789,81.211,33860.08132426237,Medium
DNK,1974,17229.0,18.317,81.68299999999999,3155.83593,Low
DNK,1975,17128.0,17.854,82.146,3058.03312,Low
DNK,1976,19227.0,17.4,82.6,3345.498,Low
DNK,1977,20727.0,17.114,82.886,3547.21878,Low
DNK,1978,19160.0,16.831,83.169,3224.8196,Low
DNK,1979,20737.0,16.552,83.44800000000001,3432.38824,Low
DNK,1980,25173.0,16.277,83.723,4097.40921,Low
DNK,1981,18464.0,16.085,83.91499999999999,2969.934400000001,Low
DNK,1982,22413.0,15.975,84.025,3580.4767500000003,Low
DNK,1983,20758.0,15.866,84.134,3293.46428,Low
DNK,1984,21220.0,15.757,84.243,3343.6354,Low
DNK,1985,27313.0,15.649,84.351,4274.21137,Low
DNK,1986,28834.0,15.542,84.458,4481.38028,Low
DNK,1987,27617.0,15.435,84.565,4262.683950000001,Low
DNK,1988,26254.0,15.329,84.67099999999999,4024.47566,Low
DNK,1989,21389.0,15.223,84.777,3256.04747,Low
DNK,1990,24282.0,15.157,84.843,3680.42274,Low
DNK,1991,34328.0,15.129,84.871,5193.48312,Low
DNK,1992,28825.0,15.102,84.898,4353.151500000001,Low
DNK,1993,31959.0,15.075,84.925,4817.81925,Low
DNK,1994,38266.0,15.048,84.952,5758.26768,Low
DNK,1995,34710.0,15.021,84.979,5213.7891,Low
DNK,1996,51010.0,14.994,85.006,7648.439399999999,Low
DNK,1997,41888.0,14.967,85.033,6269.37696,Low
DNK,1998,39225.0,14.94,85.06,5860.215,Low
DNK,1999,37045.0,14.914,85.086,5524.8913,Low
DNK,2000,34448.0,14.9,85.1,5132.752,Low
DNK,2001,36165.0,14.85,85.15,5370.5025,Low
DNK,2002,37336.0,14.75,85.25,5507.06,Low
DNK,2003,43754.0,14.64,85.36,6405.5856,Low
DNK,2004,38402.0,14.434,85.566,5542.94468,Low
DNK,2005,34413.0,14.144,85.856,4867.374720000001,Low
DNK,2006,43185.0,13.902,86.098,6003.5787,Low
DNK,2007,37356.0,13.707,86.293,5120.38692,Low
DNK,2008,34852.0,13.513,86.487,4709.55076,Low
DNK,2009,34462.0,13.346,86.654,4599.29852,Low
DNK,2010,36873.0,13.205,86.795,4869.07965,Low
DNK,2011,33549.0,13.043,86.957,4375.796069999999,Low
DNK,2012,29201.0,12.858,87.142,3754.66458,Low
DNK,2013,33156.0,12.708,87.292,4213.46448,Low
DNK,2014,30814.0,12.59,87.41,3879.4826,Low
DNK,2015,105209.8117405583,12.474,87.526,13123.871916517242,Medium
FIN,1960,180212.25889755905,44.71,55.29,80572.90095309865,Medium
FIN,1961,180212.25889755905,43.679,56.321,78714.91256386483,Medium
FIN,1962,180212.25889755905,42.838,57.162,77199.32746653634,Medium
FIN,1963,180212.25889755905,42.002,57.998,75692.75298215276,Medium
FIN,1964,180212.25889755905,41.168,58.832,74189.7827429471,Medium
FIN,1965,180212.25889755905,40.342,59.658,72701.22948445327,Medium
FIN,1966,180212.25889755905,39.52,60.48,71219.88471631534,Medium
FIN,1967,180212.25889755905,38.705,61.295,69751.15480630023,Medium
FIN,1968,180212.25889755905,37.894,62.106,68289.63338664103,Medium
FIN,1969,180212.25889755905,37.092,62.908,66844.3310702826,Medium
FIN,1970,180212.25889755905,36.296,63.704,65409.84148945804,Medium
FIN,1971,180212.25889755905,35.477,64.523,63933.90308908702,Medium
FIN,1972,180212.25889755905,34.634,65.366,62414.7137465806,Medium
FIN,1973,180212.25889755905,33.803,66.197,60917.14987514189,Medium
FIN,1974,180212.25889755905,32.981,67.019,59435.80510700395,Medium
FIN,1975,180212.25889755905,32.169,67.831,57972.48156475576,Medium
FIN,1976,180212.25889755905,31.366,68.634,56525.37712580837,Medium
FIN,1977,2510.0,30.577,69.423,767.4827000000001,Low
FIN,1978,3079.0,29.798,70.202,917.48042,Low
FIN,1979,6360.0,29.03,70.97,1846.308,Low
FIN,1980,6625.0,28.273,71.727,1873.08625,Low
FIN,1981,13835.0,27.472,72.52799999999999,3800.7512,Low
FIN,1982,15826.0,26.627,73.373,4213.98902,Low
FIN,1983,16717.0,25.798,74.202,4312.65166,Low
FIN,1984,17799.0,24.985,75.015,4447.08015,Low
FIN,1985,17980.0,24.192,75.80799999999999,4349.7216,Low
FIN,1986,17998.0,23.433,76.56700000000001,4217.47134,Low
FIN,1987,18534.0,22.709,77.291,4208.88606,Low
FIN,1988,18447.0,22.0,78.0,4058.34,Low
FIN,1989,18010.0,21.309,78.691,3837.7509,Low
FIN,1990,18128.0,20.633,79.367,3740.35024,Low
FIN,1991,18407.0,20.157,79.843,3710.29899,Low
FIN,1992,18170.0,19.872,80.128,3610.7424,Low
FIN,1993,18800.0,19.591,80.40899999999999,3683.108,Low
FIN,1994,18328.0,19.312,80.688,3539.50336,Low
FIN,1995,18128.0,19.037,80.963,3451.02736,Low
FIN,1996,18679.0,18.777,81.223,3507.3558300000004,Low
FIN,1997,20051.0,18.534,81.46600000000001,3716.25234,Low
FIN,1998,20976.0,18.293,81.707,3837.13968,Low
FIN,1999,22060.0,18.054,81.946,3982.7124,Low
FIN,2000,21575.0,17.817,82.18299999999999,3844.01775,Low
FIN,2001,21854.0,17.632,82.368,3853.29728,Low
FIN,2002,21395.0,17.497,82.503,3743.48315,Low
FIN,2003,21830.0,17.362,82.638,3790.1246,Low
FIN,2004,21814.0,17.228,82.77199999999999,3758.11592,Low
FIN,2005,22356.0,17.095,82.905,3821.7582,Low
FIN,2006,22004.0,16.963,83.037,3732.53852,Low
FIN,2007,22501.0,16.832,83.168,3787.36832,Low
FIN,2008,22050.0,16.701,83.299,3682.5705,Low
FIN,2009,22601.0,16.571,83.429,3745.211710000001,Low
FIN,2010,21889.0,16.23,83.77,3552.5847,Low
FIN,2011,22266.0,15.687,84.313,3492.86742,Low
FIN,2012,22063.0,15.159,84.841,3344.53017,Low
FIN,2013,22673.0,14.875,85.125,3372.60875,Low
FIN,2014,22646.0,14.825,85.175,3357.2695,Low
FIN,2015,105209.8117405583,14.775,85.225,15544.74968466749,Medium
FIN,1960,180212.25889755905,44.71,55.29,80572.90095309865,Medium
FIN,1961,180212.25889755905,43.679,56.321,78714.91256386483,Medium
FIN,1962,180212.25889755905,42.838,57.162,77199.32746653634,Medium
FIN,1963,180212.25889755905,42.002,57.998,75692.75298215276,Medium
FIN,1964,180212.25889755905,41.168,58.832,74189.7827429471,Medium
FIN,1965,180212.25889755905,40.342,59.658,72701.22948445327,Medium
FIN,1966,180212.25889755905,39.52,60.48,71219.88471631534,Medium
FIN,1967,180212.25889755905,38.705,61.295,69751.15480630023,Medium
FIN,1968,180212.25889755905,37.894,62.106,68289.63338664103,Medium
FIN,1969,180212.25889755905,37.092,62.908,66844.3310702826,Medium
FIN,1970,180212.25889755905,36.296,63.704,65409.84148945804,Medium
FIN,1971,180212.25889755905,35.477,64.523,63933.90308908702,Medium
FIN,1972,180212.25889755905,34.634,65.366,62414.7137465806,Medium
FIN,1973,180212.25889755905,33.803,66.197,60917.14987514189,Medium
FIN,1974,26525.0,32.981,67.019,8748.21025,Low
FIN,1975,25134.0,32.169,67.831,8085.356459999999,Low
FIN,1976,27894.0,31.366,68.634,8749.232039999999,Low
FIN,1977,31630.0,30.577,69.423,9671.505100000002,Low
FIN,1978,33965.0,29.798,70.202,10120.890699999998,Low
FIN,1979,37337.0,29.03,70.97,10838.9311,Low
FIN,1980,38710.0,28.273,71.727,10944.4783,Low
FIN,1981,39115.0,27.472,72.52799999999999,10745.6728,Low
FIN,1982,39355.0,26.627,73.373,10479.05585,Low
FIN,1983,40347.0,25.798,74.202,10408.71906,Low
FIN,1984,43226.0,24.985,75.015,10800.0161,Low
FIN,1985,47316.0,24.192,75.80799999999999,11446.68672,Low
FIN,1986,46916.0,23.433,76.56700000000001,10993.82628,Low
FIN,1987,50847.0,22.709,77.291,11546.84523,Low
FIN,1988,51267.0,22.0,78.0,11278.74,Low
FIN,1989,51187.0,21.309,78.691,10907.43783,Low
FIN,1990,51591.0,20.633,79.367,10644.77103,Medium
FIN,1991,55098.0,20.157,79.843,11106.10386,Medium
FIN,1992,54957.0,19.872,80.128,10921.05504,Medium
FIN,1993,58008.0,19.591,80.40899999999999,11364.34728,Medium
